source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,r_med_geo,r_med_photogeo
5313357677442419200,140.4886679233424,0.14426751,-51.15600641604981,0.14833516,0.2599726438732461,0.17029753,-3.8965047702808606,4.875182745495811,18.756002,1.8290615,0.87174034,0.95732117,,,NOT_AVAILABLE,273.1446128158955,-0.8214359035561071,4737.035,3655.2412
5313357681740434048,140.48443331562748,0.22992092,-51.15984883382041,0.23829803,0.3472382744661707,0.2800905,-2.8826968498424397,2.5951983703685233,19.415947,1.7474422,0.95822716,0.7892151,,,NOT_AVAILABLE,273.1454379023611,-0.8260334087965472,4180.738,4794.963
5313357681740441856,140.4929998047023,0.30922136,-51.15926457953888,0.37430066,0.5667413882167691,0.40558842,-3.4402202151950014,2.2858585100167716,19.876472,1.8304768,0.97322464,0.8572521,,,NOT_AVAILABLE,273.14883702491784,-0.8218317986943671,2967.3413,4717.2725
5313357681740444928,140.50032346675258,12.107947,-51.16168287712991,26.490976,,,,,21.047518,,,,,,NOT_AVAILABLE,273.15380012872777,-0.8203098907051414,,
5313357681740445056,140.50040374541808,0.19852309,-51.161358752934404,0.21605137,0.37570764478016344,0.2448442,-2.212114290739942,3.365936918945823,19.23704,1.6764736,0.643343,1.0331306,,,NOT_AVAILABLE,273.15360737641356,-0.8200444754388947,4597.725,4154.1787
5313357681740445184,140.48319870762822,2.5074995,-51.15280709158254,5.5648594,,,,,20.877457,,,,,,NOT_AVAILABLE,273.139923919244,-0.8215850364590059,,
5313357681740445312,140.48366115165436,0.1929055,-51.15300359653357,0.20808263,0.2654869397436732,0.23661774,-4.830805150587077,5.257887502154965,19.136988,1.4190006,0.24738693,1.1716137,,,NOT_AVAILABLE,273.14026820948294,-0.8215199158848486,5218.7666,4920.7
5313357681740445568,140.49570335259887,0.3512108,-51.15844722601276,0.40078798,0.35549176234009633,0.45697653,-1.8231570676111062,2.0629212226015516,19.993713,1.7836361,0.87444687,0.9091892,,,NOT_AVAILABLE,273.1494636879541,-0.820056866329311,3627.074,4853.245
5313357681740447488,140.49157202994252,0.14706773,-51.15482106946079,0.15644713,0.19665291447248945,0.17537779,-3.6805888401942215,2.7833837484239377,18.743008,2.112732,1.0764141,1.0363178,,,NOT_AVAILABLE,273.1450692730628,-0.819311158039686,4347.3013,3742.2817
5313357681740448128,140.48750505050094,2.2840846,-51.15305077436379,4.0953436,,,,,19.137983,,,,,,NOT_AVAILABLE,273.1420116977778,-0.8198536947346049,,
5313357681740449152,140.49546671151228,0.32488695,-51.1562693799374,0.32715207,0.017208425746387465,0.37769327,-3.3728348649582953,2.9536847021433514,19.753033,1.5542202,0.505661,1.0485592,,,NOT_AVAILABLE,273.1478231681496,-0.8186166280340786,5978.309,6154.5894
5313357681740449792,140.50200889628678,0.24991934,-51.159016905081465,0.26988053,0.8333049968538374,0.31192726,-4.440757365890593,4.041201509735709,19.469574,1.5249271,0.68058014,0.844347,,,NOT_AVAILABLE,273.15267086336183,-0.8176736647187296,1988.5925,4468.164
5313357681740451968,140.49829722929877,0.35261723,-51.15580619683639,0.33515182,-0.6627981736494779,0.39347035,-3.8052701638039674,3.4125892568616267,19.781754,1.5725899,0.7446041,0.82798576,,,NOT_AVAILABLE,273.14875612269975,-0.8170367481068992,5636.434,6889.1953
5313357681743067520,140.47986275310782,1.072506,-51.15667709657877,1.4695534,1.4839159233173678,1.5538439,-4.238077884748728,3.285328846997394,20.700476,,,,,,NOT_AVAILABLE,273.14116842723007,-0.8258048102448744,3522.9426,
5313357681743072640,140.48197910515475,0.66204715,-51.15850004574682,0.7932051,0.9303258509451218,0.8509041,-3.3314546491052015,4.044594730273242,20.7104,1.7084179,0.45183945,1.2565784,,,NOT_AVAILABLE,273.1433951924641,-0.8261618932867038,3402.7869,5979.1914
5313357681743072768,140.48181348822055,1.2031316,-51.15806594258167,1.5789739,0.4929153104027431,1.8001934,-5.324058790599852,7.79176552607372,20.709349,2.0065918,0.62804794,1.3785439,,,NOT_AVAILABLE,273.1430154484014,-0.8259272467757398,3951.5754,5341.221
5313357681743080832,140.4876181098566,0.7095312,-51.15624379401728,0.74738294,-0.08520091667582322,0.8551628,-3.3127245002686165,3.3041104503483396,20.573677,1.4242058,0.39637184,1.0278339,,,NOT_AVAILABLE,273.14431310040135,-0.8220684264252767,4316.623,7563.3594
5313357681751686784,140.4825741390135,0.34448123,-51.15668314452387,0.29917017,0.6499077781152084,0.36132187,-3.3273779383794166,2.3878838784092755,19.637669,1.9669075,0.8550949,1.1118126,,,NOT_AVAILABLE,273.1423788752708,-0.8246102112211987,4078.5679,2954.0908
5313357681751687680,140.49732096193102,0.12726225,-51.16239764517743,0.13318971,0.1961267863909217,0.15710911,-4.435591872617308,4.345301807253786,18.60613,1.6296062,0.72221565,0.9073906,,,NOT_AVAILABLE,273.15296812088513,-0.8221440736377275,4937.404,4189.4434
5313357681751688704,140.49041863563602,0.053778194,-51.155599857181535,0.058208797,1.5945797140447586,0.0659354,-5.151456250898958,10.885943736176579,17.016115,1.9338951,0.9548626,0.9790325,,,NOT_AVAILABLE,273.1451051174666,-0.8203734986843126,620.15717,627.2281
5313357681751688960,140.48609827656077,0.045658704,-51.15302937371772,0.049950752,2.4377603751420245,0.056472216,-15.389948212213355,8.58295843279808,12.313192,0.7634964,0.29538727,0.46810913,43.12855,1.2837607,NOT_AVAILABLE,273.141370698481,-0.8204605480914122,409.617,412.38376
5313357681751689728,140.48781537589844,0.16821146,-51.1527528189107,0.18932988,0.23420857320788857,0.20147714,-2.2244666339840116,4.049164186621247,17.083351,1.7524452,0.5019779,1.2504673,,,NOT_AVAILABLE,273.14193971165776,-0.8195051476624254,3693.9062,2724.427
5313357681751800832,140.48608021026678,0.39363685,-51.150785757728464,0.44761908,0.6361738192005402,0.49127835,-5.197895697361128,3.7056323347949554,20.110586,1.3059502,0.27050018,1.03545,,,NOT_AVAILABLE,273.139780865232,-0.8188772323860531,3611.4626,6698.1865
5313357681754752640,140.48281579122167,0.21463594,-51.15387615575974,0.21464519,0.5620889188918292,0.2541389,-5.5312333002364795,4.037485425676573,19.273445,1.5346546,0.6219139,0.9127407,,,NOT_AVAILABLE,273.14050730330143,-0.822512569560579,2783.6777,3939.629
5313357711797021952,140.45920310590347,0.09387187,-51.14986435688558,0.10516724,0.11914650086543725,0.11575143,-5.948282775769192,4.121310907640223,18.122732,1.686861,0.82715225,0.8597088,,,NOT_AVAILABLE,273.12717434048244,-0.8301110417184703,5903.6475,4204.599
5313357716100171520,140.4670282174996,0.21115986,-51.15160824146859,0.22115809,,,,,19.342957,2.0816765,1.1302204,0.95145607,,,NOT_AVAILABLE,273.1318848805922,-0.82788622055733,,
5313357716102769408,140.45824658004685,1.8014556,-51.150308675129764,3.3270893,,,,,20.834799,,,1.2044277,,,NOT_AVAILABLE,273.1270622583908,-0.8308491970272385,,
5313357716102771072,140.45921680576672,1.8009645,-51.15077796902283,2.2645745,-0.8073617962306094,2.1354206,-2.0832570535529142,2.1656488456076946,20.885197,1.6753082,0.78235054,0.8929577,,,NOT_AVAILABLE,273.1278247855448,-0.8307527356318917,6060.028,6557.3467
5313357716111422976,140.46391381801604,0.17979005,-51.152746081564665,0.1950312,0.18510152858844506,0.22128506,-5.1496039448346975,7.5751617261806485,19.058422,2.178217,1.2007961,0.9774208,,,NOT_AVAILABLE,273.1313019941022,-0.8300705360293966,4833.5347,3763.8303
5313357716111538944,140.46942410859018,0.426732,-51.15576492308988,0.39190248,1.5436144617113163,0.45114598,-4.902254341457576,8.210926092072913,20.06401,2.2882614,1.1481743,1.1400871,,,NOT_AVAILABLE,273.1358818616559,-0.8297740354324576,821.5913,2116.421
5313357746156756224,140.4802522455516,0.19769213,-51.151085633412855,0.21471067,0.40743753749506245,0.24723753,-2.9908376618010943,3.4815055218473274,19.21542,1.6310863,0.72758675,0.9034996,,,NOT_AVAILABLE,273.1373992809294,-0.8216671036293782,3479.6714,3930.7256
5313357746156759936,140.47246067674385,0.25826254,-51.14979036290385,0.26654094,0.11228343920967893,0.3148608,-3.5257433404241314,3.6489641788831086,19.619417,1.9251633,1.0568657,0.8682976,,,NOT_AVAILABLE,273.13301957514534,-0.8241944136925233,4771.1514,4112.1846
5313357746156770176,140.4791801132483,0.1454581,-51.14847236243176,0.15383573,0.19987111855541242,0.17741893,-3.7384581103373593,3.1696111614963813,18.790712,1.5105724,0.7153034,0.795269,,,NOT_AVAILABLE,273.13507970324923,-0.8202879185056646,4219.34,4541.55
5313357746156774144,140.48601554305125,0.09558091,-51.14822193645174,0.10432964,0.11839331965393303,0.12144226,-2.8866108702999527,2.6968777521384566,17.939692,2.5758972,1.4315605,1.1443367,,,NOT_AVAILABLE,273.1379445454535,-0.8170874161995398,6305.6074,7528.383
5313357746156774784,140.4625378323345,0.24217562,-51.147273058969,0.26976386,-0.3939356238446219,0.30363557,0.15230023862295605,2.816479678218945,19.340574,1.8458405,0.9271755,0.91866493,,,NOT_AVAILABLE,273.1268301367815,-0.8267985874198301,6568.5596,5075.336
5313357746156791040,140.4642540979986,0.13703133,-51.14875207724158,0.14371315,0.2891406853022997,0.16612497,-5.946843411373293,5.527960021981967,18.775421,1.6534786,0.77971077,0.87376785,,,NOT_AVAILABLE,273.1286366552211,-0.8270880731078579,3929.4575,4259.8706
5313357746156808576,140.47026941933174,0.08009582,-51.142826849648394,0.084125936,0.15864621800904907,0.098234534,-4.94612370297361,3.5886484833159695,17.840778,1.60779,0.759264,0.848526,,,NOT_AVAILABLE,273.12713428642314,-0.8202257000190886,6117.279,3903.2122
5313357746156822528,140.47131489947554,0.14295498,-51.147349118683216,0.1441861,0.2462431339951512,0.1698929,-3.6493255666164917,3.0720725472876653,18.79355,1.5841808,0.7316704,0.85251045,,,NOT_AVAILABLE,273.13078838066724,-0.8229700468666977,4329.075,4618.8438
5313357746156826624,140.47721270754127,1.1812291,-51.1396922609091,1.1632863,2.1509694117412437,1.2917407,-14.036279939603457,8.182148463414446,20.648691,2.16605,0.4865284,1.6795216,,,NOT_AVAILABLE,273.12801348055586,-0.8149313997641932,3543.8342,4730.232
5313357746156869888,140.47168269378625,0.05266281,-51.13668075578101,0.055446617,1.4874031215999266,0.06465589,8.406260778837158,-8.434580414726689,17.014526,1.8950119,0.8820915,1.0129204,,,NOT_AVAILABLE,273.12342914093574,-0.8152421835216103,662.8866,666.5923
5313357746156870144,140.4753097519066,0.10681563,-51.13711032354116,0.11066021,0.9697014748101557,0.12947662,-10.586883434334444,8.948079484631702,18.339119,1.964735,1.0056171,0.9591179,,,NOT_AVAILABLE,273.1253461001987,-0.8139421882796686,1059.0447,1154.083
5313357746157886592,140.48295086072363,0.060943957,-51.144970340590724,0.063718304,0.2141698937973311,0.07431392,-5.549692080807301,3.7553576986699877,17.27981,2.0167732,1.0320625,0.9847107,,,NOT_AVAILABLE,273.1342883502049,-0.8161365791932438,4567.6284,3557.0132
5313357750459911680,140.46763983596674,0.20439714,-51.15096585709711,0.20960654,-0.018370586646517653,0.24639024,-1.4300779732206492,5.533989178220965,19.278606,1.885397,0.96923447,0.9161625,,,NOT_AVAILABLE,273.13170393592213,-0.8271601978296067,6321.879,4384.608
5313357750459912832,140.47051225338927,0.32368246,-51.15165391453229,0.32727665,1.0102222810350645,0.388088,-5.028054053695187,3.9526768225932876,19.805468,1.9091187,0.8678379,1.0412807,,,NOT_AVAILABLE,273.1334669057377,-0.8263776503326977,4370.1616,3796.791
5313357750459913088,140.4678875457239,0.16466379,-51.14984713502865,0.16913171,0.13850183979559047,0.19953305,-4.009327663596961,4.892005185220063,18.983171,1.711092,0.8467884,0.8643036,,,NOT_AVAILABLE,273.13102520801954,-0.8262573649256734,4819.228,4752.7036
5313357750459919104,140.4714466722869,0.61680144,-51.148001174045774,0.6551497,-0.44038470037192085,0.7539917,-5.420562320396101,4.802639308249678,20.547554,1.5252666,0.68244743,0.8428192,,,NOT_AVAILABLE,273.13130680879823,-0.8233741472621823,3806.8894,6826.941
5313357750459922432,140.47348391209567,0.25810653,-51.147155095304555,0.27862355,1.2681180832050702,0.32242146,-2.1630761859625545,4.011456266464098,19.425463,2.0586548,1.019783,1.0388718,,,NOT_AVAILABLE,273.13161655318083,-0.8218730819916228,1054.0826,1827.2491
5313357750459927296,140.48209221916943,0.7585329,-51.14847513190885,1.5903779,-1.2483828883970802,1.0788237,-4.665342884788056,6.572537173127198,20.628426,,,,,,NOT_AVAILABLE,273.13637735217264,-0.8190020050528056,5016.8315,
5313357750459927680,140.474831693556,1.2372268,-51.14388624548643,1.2953908,-0.3672471871261606,1.3090296,-6.940934026809948,5.435085659077345,20.656408,0.63261795,-2.3201332,2.9527512,,,NOT_AVAILABLE,273.12991123788964,-0.8189588436928515,6889.448,4630.0234
5313357750459931648,140.47475553596175,0.26852217,-51.140886462434125,0.2646992,0.29033848090976067,0.31863654,-3.948814977479813,3.653565874949428,19.546766,1.823082,0.95578957,0.8672924,,,NOT_AVAILABLE,273.12776212328896,-0.8168652274676638,3569.3677,4920.1616
5313357750459933184,140.4718749938095,0.15746453,-51.137885338593414,0.17068118,0.5398300191526147,0.1916526,-6.086522556269448,2.846998945924462,18.14302,1.7811127,0.7042179,1.0768948,,,NOT_AVAILABLE,273.1243641296832,-0.8160113075349038,2076.911,2617.0483
5313357750459934208,140.47224067594925,1.1608764,-51.13643999165477,1.8320494,0.8653036725368771,1.7623844,-2.1797212626293243,0.10287574286241905,20.714798,,,,,,NOT_AVAILABLE,273.12350766638946,-0.8148245917425059,5298.4287,
5313357750459934336,140.47204899989623,0.47404075,-51.1369937095885,0.41972026,0.14972371268343768,0.49341092,-3.66892134733921,1.9439627220542617,19.782694,,,,,,NOT_AVAILABLE,273.12381282576257,-0.815302048536878,4572.1304,
5313357750459938944,140.47389421103645,1.7311372,-51.13522539584542,2.1962507,,,,,20.43416,1.272316,-0.9202633,2.1925793,,,NOT_AVAILABLE,273.123387046193,-0.8132317280052775,,
5313357750459939584,140.47347442740215,0.5782129,-51.1349956506388,0.6742025,-0.22395737272036176,0.7635056,-5.755506114447986,2.025459702018508,,,,,,,NOT_AVAILABLE,273.12303823162625,-0.8132545257579324,3883.3306,
5313357750460299392,140.47049917150915,0.48895502,-51.14019395300575,0.5032667,-0.26989451482756227,0.5712202,-3.5425791614031628,5.061729256973945,20.302393,2.0460377,1.0743237,0.971714,,,NOT_AVAILABLE,273.12537987509705,-0.8182570474293153,5219.2114,4813.158
5313357750460299520,140.48714726311874,0.27599138,-51.14772862675992,0.26893282,0.2565886248787821,0.32937926,-2.9977605176624698,3.8307101495732367,19.617561,1.6552849,0.7917404,0.86354446,,,NOT_AVAILABLE,273.13810034137214,-0.8162370617059284,3275.845,5028.8193
5313357750460299648,140.48647581241354,0.3898781,-51.14575004882598,0.4124658,0.18305984709102674,0.46757817,-7.307725253040273,5.947227665480208,20.114347,1.9051285,1.0101929,0.8949356,,,NOT_AVAILABLE,273.1364066326781,-0.8151306580719082,4799.726,4290.6265
5313357750460985984,140.46752075082682,0.56529605,-51.14262454193489,0.5987675,-0.11823790942007614,0.6801108,-4.0458265393555815,4.132465272178495,20.407455,1.5187931,0.6611347,0.8576584,,,NOT_AVAILABLE,273.12576868356894,-0.8212981854973419,4356.6606,7173.3745
5313357750461942144,140.47062688752874,0.4776729,-51.15242919850616,0.5239421,0.07081256111285109,0.5909405,-4.632187692449506,4.640590286414785,20.348019,2.266899,1.2970047,0.9698944,,,NOT_AVAILABLE,273.1340646066487,-0.8268767129913757,3548.4836,5454.205
5313357750462199168,140.47772220583894,0.80611837,-51.155028647355074,0.94015247,-0.011146226640753862,1.1591655,-4.260350890979713,2.9701877118690776,20.579817,1.7395535,0.9877415,0.751812,,,NOT_AVAILABLE,273.139053891763,-0.8255822779407346,3775.7947,5640.2256
5313357750462521216,140.468914804981,11.500788,-51.146109054970374,4.036829,,,,,20.532324,1.8378258,0.7305832,1.1072426,,,NOT_AVAILABLE,273.1288461454123,-0.8231523402628301,,
5313357750462521600,140.4719973071355,1.3377873,-51.1390647478605,1.1660937,,,,,20.809866,1.7327137,0.7512436,0.9814701,,,NOT_AVAILABLE,273.1252502210832,-0.8167935462072332,,
5313357750462529536,140.47722128086238,1.3919024,-51.13995948509753,1.4649916,0.9191392497532291,1.783862,6.484420053665086,0.753501578905075,20.68964,2.3251724,0.63983345,1.685339,,,NOT_AVAILABLE,273.1282057162062,-0.8151171163045723,3540.1145,5523.44
5313357750462531328,140.47766972265362,1.5592272,-51.141381486571085,1.4932733,,,,,20.905624,1.9073238,0.63516235,1.2721615,,,NOT_AVAILABLE,273.1294079231667,-0.8159272034661921,,
5313357750462534784,140.47324763118095,1.9772573,-51.15595737147771,1.5265255,0.5058987196405347,2.1996396,-3.9404593859370527,9.239384880831238,20.82687,2.3330631,1.2173672,1.115696,,,NOT_AVAILABLE,273.1377183036135,-0.8282196080725555,4206.5845,6038.654
5313357750462541184,140.48069116796546,2.3563843,-51.15068257342257,4.0879803,,,,,20.949697,,,,,,NOT_AVAILABLE,273.1373103747827,-0.8211871476352695,,
5313357750462547200,140.48592633153785,2.6238675,-51.14643176860682,5.9503984,,,,,21.011824,0.78193283,-0.10881424,0.8907471,,,NOT_AVAILABLE,273.13664274360457,-0.8158571768091512,,
5313357750471164160,140.46591356504632,0.04935335,-51.14717103482662,0.05261787,0.28849104948557464,0.061312627,-5.977494544694828,4.530149778864775,17.079159,1.213398,0.5333214,0.6800766,,,NOT_AVAILABLE,273.12825987919393,-0.8252329583417064,3438.2422,3308.743
5313357750471166976,140.46670895488884,0.046452515,-51.14165220408704,0.047083233,0.776672679352888,0.055447407,-1.194247513843212,1.5913239108866222,16.727444,1.3380013,0.605896,0.73210526,,,NOT_AVAILABLE,273.12472180949743,-0.8209678516282437,1303.153,1281.4656
5313357750471167104,140.48247231101442,0.33091757,-51.14847616713701,0.36934137,-0.6224581559755722,0.4202452,-5.276330096399091,-0.5081879279923966,19.320494,1.7281418,0.5996609,1.1284809,,,NOT_AVAILABLE,273.1365472017151,-0.8188346475654931,5381.589,5075.3335
5313357750471167232,140.47511548054567,0.0112677,-51.14478042849193,0.011875826,1.0535838895256127,0.0135499695,-1.5945015936890354,-1.8310888057567343,12.994469,0.79707813,0.31447506,0.48260307,,,NOT_AVAILABLE,273.1306680176645,-0.8194674317345807,930.1998,929.08795
5313357750471167488,140.478590889005,0.059081536,-51.14625746384313,0.063007884,0.37913939924426604,0.07234858,-4.401071224455046,3.69355021219316,17.34423,1.4096851,0.63398933,0.7756958,,,NOT_AVAILABLE,273.13325583699094,-0.8189777291963671,2678.2932,2619.2734
5313357750471169152,140.47968134724997,0.05039932,-51.142052701952224,0.05267853,0.301632170392968,0.06162231,-5.179763037453935,4.7756687086408505,17.04139,1.3687553,0.6213436,0.7474117,,,NOT_AVAILABLE,273.1307763387097,-0.8155134294789802,3248.8027,3096.9478
5313357750471169408,140.48298803105348,0.060702838,-51.14257672621573,0.060358044,0.03745686251988793,0.072850496,-3.9484928777147394,2.7316381118002866,17.30256,1.3075848,0.5761318,0.73145294,,,NOT_AVAILABLE,273.13261727675916,-0.8144225160439937,7506.587,6425.4067
5313357750471277824,140.484252327741,0.08214987,-51.14851453660966,0.087423146,0.36048817838178404,0.10202666,-2.1482434826299293,1.8142402296703464,17.830954,2.8400555,1.6271858,1.2128696,,,NOT_AVAILABLE,273.1373662730361,-0.8180746783137901,3191.7932,3144.3691
5313357750474228864,140.46978077612513,0.6683575,-51.151604404855945,0.9183649,-0.9339422447899963,0.9401207,-5.664299988565717,5.3127337864258015,20.536457,1.6599655,0.077293396,1.5826721,,,NOT_AVAILABLE,273.1331066009913,-0.826666062240697,4532.0615,6370.3696
5313357750474229760,140.46774777994492,0.48219126,-51.14570132476252,0.5094203,-2.170545199072898,0.58212537,-6.873090496724013,4.965422957942552,18.593204,1.722393,0.52443886,1.1979542,,,NOT_AVAILABLE,273.1280394245235,-0.8233794534734552,9916.673,4440.11
5313357750474231040,140.47161536772657,10.6751795,-51.137960091119034,18.475056,,,,,20.092648,,,,,,NOT_AVAILABLE,273.12430131247174,-0.8161791757611222,,
5313357917955487616,140.44924422357363,0.10560832,-51.1446601234422,0.10770278,-0.1380644766360376,0.12575501,-5.451935947395062,4.532661027404453,18.32673,1.862915,0.9378376,0.92507744,,,NOT_AVAILABLE,273.1190740471195,-0.8308274700782191,7882.4155,5724.079
5313357917955518592,140.4426279660897,0.30462372,-51.13904334551918,0.3173554,0.7909857915367969,0.37861085,-5.706970070253718,2.8029466696074365,19.85208,1.8975811,1.0942802,0.80330086,,,NOT_AVAILABLE,273.1121690796878,-0.8297736877973796,2797.5742,4240.0586
5313357917955568512,140.44663325388188,0.05831404,-51.13879801255829,0.059914894,0.10882580625185805,0.07015389,-3.5872129240499353,3.193877036075736,17.24852,2.5537071,1.3763103,1.1773968,,,NOT_AVAILABLE,273.11377762402026,-0.8278272143115146,6212.621,6252.851
5313357917956669696,140.45408340445732,0.05831457,-51.14222136777976,0.05824491,0.3333569430106976,0.06752559,-7.877227074167252,6.436245749047295,17.18828,1.5095272,0.69049835,0.81902885,,,NOT_AVAILABLE,273.1195063945619,-0.826957358791598,3089.7986,2833.102
5313357917960586112,140.4513388418278,0.020350335,-51.13940705145015,0.022184473,0.2722831725572192,0.024562575,-4.480956369700033,3.5076101470000793,15.084211,2.1265287,1.0771809,1.0493479,50.79974,3.661527,NOT_AVAILABLE,273.11630044694977,-0.8261766102395489,3269.234,3321.7964
5313357922257938816,140.4461817027278,0.6459087,-51.13858886749218,0.69352794,-0.07084451351662699,0.65945834,-4.699583875446748,5.577404122050165,20.378292,,,,,,NOT_AVAILABLE,273.1134292313929,-0.8278787878371818,4714.403,
5313357922257938944,140.44474837889715,0.11871046,-51.137826662136206,0.11571508,0.2098069721697144,0.1399018,-4.292366937702734,3.0913654598612252,18.203598,1.6959362,0.67546844,1.0204678,,,NOT_AVAILABLE,273.1122539865247,-0.8279728090021374,4573.727,3736.1052
5313357922257940992,140.4451530341578,0.047429085,-51.13664543102762,0.0498804,0.0592649116576287,0.057480242,-4.539402210344243,4.470947784983199,16.897411,1.4882259,0.65763664,0.8305893,,,NOT_AVAILABLE,273.1116007340545,-0.826956381779149,8691.576,6030.146
5313357922258597888,140.45352917416935,0.39364618,-51.14790072294408,0.98307264,,,,,18.8648,,,,,,NOT_AVAILABLE,273.12326568653845,-0.8312289686740103,,
5313357922258989824,140.4517555515684,0.64720654,-51.14224174432125,0.6388858,-0.6671261627013404,0.68248737,-9.594079038987681,4.766749516011241,20.435492,1.6967049,0.65187645,1.0448284,,,NOT_AVAILABLE,273.11848526650994,-0.828001821575556,4600.3354,5965.766
5313357922259378560,140.44463768126332,0.57620203,-51.13698289727392,0.54151976,2.4425121698356755,0.66158533,3.767808814930343,-2.907700128914092,20.240198,,,,,,NOT_AVAILABLE,273.1116095401066,-0.8274236833304264,2572.2966,
5313357922260090240,140.44788273260772,0.4479502,-51.144147056198136,0.47725856,-0.5596566332421102,0.5531064,-4.029220410421031,3.108844442682783,20.323544,1.9473,0.871706,1.075594,,,NOT_AVAILABLE,273.1181065702878,-0.8310661884522503,5418.879,6494.585
5313357922261178624,140.44828432510266,0.8361268,-51.13889439488118,1.0440557,-0.27057849905912723,1.1107719,-5.656216050947645,4.76021068164946,20.6323,1.355114,0.36896896,0.986145,,,NOT_AVAILABLE,273.1145800587494,-0.8271648739948791,4785.285,8023.1772
