source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,r_med_geo,r_med_photogeo
3419024388317921664,77.55781922962419,3.698753,24.525423051385264,2.1917918,,,,,20.815718,1.620451,1.077179,0.543272,,,NOT_AVAILABLE,179.31937470444294,-9.019551174393317,,
3419012843444945664,77.67892862248344,0.5172503,24.48540604744218,0.29638925,0.9870654031409389,0.5666035,7.429146328634599,-2.7641578909912186,19.881123,1.8978558,0.8481903,1.0496655,,,NOT_AVAILABLE,179.41704207420153,-8.952923584273487,2043.7767,2342.939
3419012843447707648,77.68019611162863,0.28419226,24.480944732214795,0.16518667,0.6173233914289803,0.30510485,1.1797425752377861,-1.1425889170832955,19.08172,1.1005306,0.51384544,0.5866852,,,NOT_AVAILABLE,179.42140058132296,-8.954565994260275,1766.3875,5347.5063
3419012873509755392,77.6914760282011,0.2914793,24.486511415717956,0.1637009,0.021663587458071593,0.32282877,-0.8828666605713154,-0.41366674043919494,19.067106,1.2313805,0.5720253,0.65935516,,,NOT_AVAILABLE,179.4228218611036,-8.942972907404483,3050.4211,4325.153
3419012873509779072,77.69582226291458,0.054919187,24.49736338385855,0.032292206,0.35847314985445533,0.054942206,1.5091621977309475,-3.1223317752820323,16.27157,1.1819801,0.50686455,0.6751156,,,NOT_AVAILABLE,179.41618195149394,-8.933465837789722,2645.779,2459.5618
3419012873509779200,77.69781315072541,0.094360426,24.49867120382769,0.05503482,0.47966568613261906,0.10128776,-3.7134530547929328,-1.8876361089758298,17.374102,1.3109188,0.5862522,0.7246666,,,NOT_AVAILABLE,179.41616402171,-8.931231517082571,2084.2178,1982.345
3419012877804675328,77.6943708591288,0.54572767,24.492742768051365,0.31546807,-0.636474016153284,0.5985839,-3.00835277204817,1.6968458233262713,19.956156,1.855175,0.96448135,0.89069366,,,NOT_AVAILABLE,179.41922200833574,-8.937217576249658,3302.0203,2643.6743
3419012877804679424,77.69041379400134,0.43625113,24.48797748914121,0.2622907,1.3726672656884746,0.4658765,0.26957307824234256,-4.959346825353158,19.528536,2.8445988,1.6642551,1.1803436,,,NOT_AVAILABLE,179.42104521176842,-8.942912456664919,945.15295,651.6147
3419012877806677120,77.70416152016094,0.050327703,24.489802364247268,0.02895829,0.29804039735217386,0.05820508,1.1453111356497743,-3.8685205994757785,16.076284,1.0610819,0.40237617,0.6587057,,,NOT_AVAILABLE,179.4268698316122,-8.931654216110081,2931.2834,2602.5725
3419012877806678784,77.69911396194694,0.021320494,24.489674453645154,0.012164418,0.13679583013419644,0.022198943,1.0893679147620507,-2.402978225560289,14.067205,1.8029556,0.8808117,0.92214394,22.135233,1.6726623,NOT_AVAILABLE,179.4242839886726,-8.935474016157185,5388.412,5481.715
3419012877806680192,77.68596758850043,0.082329854,24.491810734995735,0.04810999,0.5282679014179683,0.0844266,5.32475453986318,-4.759326843933341,16.984545,1.2938042,0.57479095,0.7190132,,,NOT_AVAILABLE,179.41550992793148,-8.943992560068619,1843.1313,1764.8573
3419012907869502720,77.71911072630313,0.2721163,24.49125931748557,0.16039962,0.6274929229009607,0.31596264,-4.768232916115577,-0.8981301737263576,18.98323,1.8719864,0.95160866,0.92037773,,,NOT_AVAILABLE,179.43363706470828,-8.919716688539793,1718.8516,1654.6306
3419012907869505536,77.71230377908496,0.067683466,24.49173119105748,0.038312644,0.27907469326815354,0.07330332,-1.9264468365915497,1.758217539148507,16.570604,1.2277203,0.53178406,0.6959362,,,NOT_AVAILABLE,179.42961873556604,-8.924495352960825,3154.2065,2816.1982
3419012912164404352,77.71636120915568,9.13068,24.488389681940934,7.8478837,,,,,20.052103,2.4499397,0.47639084,1.9735489,,,NOT_AVAILABLE,179.43454027508037,-8.92341796221831,,
3419012912164404480,77.71640751745042,0.9491133,24.48845268145848,0.5371263,1.7550562829264342,1.1054927,0.7550104136227146,-3.648678505607994,19.919666,2.463808,0.6095257,1.8542824,,,NOT_AVAILABLE,179.43451295474733,-8.92334713497188,1506.6687,1220.9701
3419012912165283328,77.71524655468738,1.5430347,24.496733602274258,0.98711723,2.166257779965076,2.443865,3.4022785113786513,-3.8654811097395116,20.774105,2.0425758,0.857275,1.1853008,,,NOT_AVAILABLE,179.42705806079206,-8.919416365772967,1574.8269,2910.7622
3419012912165284608,77.72144177508731,18.743853,24.492249856296187,4.970668,,,,,21.139505,0.88503647,0.1123333,0.7727032,,,NOT_AVAILABLE,179.4340619488511,-8.917413450222561,,
3419012912165285888,77.71479840418671,1.3286974,24.492890835778216,0.7243349,3.225744531183862,1.4390619,4.274241391361867,-0.6979413450993104,20.599312,1.1950665,0.315794,0.87927246,,,NOT_AVAILABLE,179.4299913660098,-8.921972884152183,1639.6298,8526.44
3419012942229250816,77.72568118033917,0.075954944,24.496267520857728,0.047179785,0.3220971498154682,0.089036904,1.0199202370022877,-1.942911907053443,17.159885,1.155571,0.48957253,0.66599846,,,NOT_AVAILABLE,179.43300497412918,-8.911942213840204,2858.9312,2555.4353
3419012942229261952,77.7305160924284,0.35618195,24.501854663579465,0.2151366,0.10143337226381907,0.4326686,2.4472415283622055,-0.4230714282824499,19.601334,1.5871849,0.83862305,0.74856186,,,NOT_AVAILABLE,179.4309695060531,-8.905120996447819,3008.249,3092.3518
3419012942232202880,77.71969433371049,0.876891,24.49927987539236,0.55654806,3.3330341029405317,1.0592946,4.8643386772834525,-29.796181020521942,20.595709,1.9215183,0.5537014,1.3678169,,,NOT_AVAILABLE,179.42732706467305,-8.91464204981759,488.12015,3061.832
3419012976588994048,77.7018907005423,0.20488401,24.499156143383043,0.11751275,0.07360797188070675,0.22583705,1.2732376906240175,-1.1730224339590856,18.561647,1.2380276,0.5654049,0.6726227,,,NOT_AVAILABLE,179.41793786839614,-8.927925183304632,4362.026,3609.1233
3419013010948752384,77.71121770683024,0.14703189,24.510787352907958,0.08836535,0.062149233816841815,0.16665576,1.6669497342889992,-1.4690372075020979,18.257185,1.1374378,0.49059677,0.64684105,,,NOT_AVAILABLE,179.41330938334235,-8.914272181784161,4632.8438,4265.705
