source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,teff_val,a_g_val,r_est,r_lo,r_hi,r_len
573945138419965184,9.663758678923715,0.3556420416016279,85.0872535902409,0.3409866411862203,0.31299493875546996,0.38795994545068796,1.1485202412604385,-0.4085436455089028,19.943256,0.6379719,0.2354927,0.40247917,,,NOT_AVAILABLE,122.63643498793688,22.222839183619147,,,1701.75075068908,1131.91448507893,2672.27894898015,575.109129292829
573939645157177728,12.637006155526402,6.7500878977492045,85.21754220257844,7.89591226266196,,,,,21.034344,,,,,,NOT_AVAILABLE,122.91186584291637,22.345826853550378,,,,,,
573966823711057024,13.118521212973432,2.251841679807446,85.47596115348259,2.0539279981141596,,,,,20.71059,1.7948208,0.5424309,1.2523899,,,NOT_AVAILABLE,122.95405260575667,22.604255681528574,,,,,,
573962837980281600,13.95032296986137,0.7880857140859597,85.29468041907667,0.8333482751136985,0.11960572363248777,0.8266800536908483,-3.0093076855895897,-1.766530593001679,20.598076,2.0045834,0.6340637,1.3705196,,,NOT_AVAILABLE,123.02871660620629,22.42375051671826,,,1449.35057152968,846.805482759677,2481.50405360041,569.140912641676
573941878539174656,10.855562762875524,0.5912308273100022,85.23405965094817,0.6331213312227182,1.8332959496059953,0.7122490910151642,-0.7122294313064652,4.967123196068014,20.445568,1.719492,0.43741798,1.282074,,,NOT_AVAILABLE,122.75191708578689,22.365111405418425,,,634.557900441542,394.531764510622,1328.78472646835,571.506380094381
573961528014173824,8.452190564703018,0.29502429844424904,85.55750959994184,0.2776610689534475,0.24520734147364656,0.28636424071073247,2.4367612928242357,1.207967397490237,19.371592,0.86296463,0.36053276,0.50243187,,,NOT_AVAILABLE,122.56224036534586,22.69841919464564,,,1959.9771418527,1370.83539633145,2917.22264138911,565.104287225773
573942909331852032,12.120805480235402,2.183730847332651,85.26217424533071,1.4659935344362462,0.05770632666803813,2.3721652687916275,5.611546607244758,7.504011948738003,20.803999,0.7243023,-0.54755974,1.271862,,,NOT_AVAILABLE,122.86593498447178,22.39080280586482,,,1203.66397904165,576.633846723286,2260.80489252527,570.495336498774
573939816955411200,12.733771194970293,2.0552006941400687,85.25225095191045,1.2137732987256902,,,,,20.872665,2.0793457,0.80488014,1.2744656,,,NOT_AVAILABLE,122.92066763117717,22.380511937955543,,,,,,
573935899946338816,10.977476029902483,0.054042383693924424,85.20510857889782,0.04037446839151453,0.47946250256477874,0.05496624448029723,-2.4137958395789143,-0.9879979684426339,16.464338,1.1561556,0.5053921,0.6507635,,,NOT_AVAILABLE,122.76187513683729,22.33584428718529,4929.5,,1935.89811269042,1746.7033562948,2168.45177868877,572.110833502176
573976611939460864,12.788929381110858,0.09923368244892049,85.6117882527723,0.08390850159745644,0.40384831814808353,0.10557917916800344,1.606316754118144,1.3382351742544896,17.928787,1.1844845,0.52708054,0.65740395,,,NOT_AVAILABLE,122.92606692923638,22.740041459899757,,,2109.79798395707,1728.74311615335,2663.23881380927,562.775578187954
