source_id,l,b,distance
4057237282769749376,0.1669439351976845,-0.9303321125700412,1600
4057237591996707072,0.0240953648132053,-0.8771150206273066,1125
4057237591996706944,0.021660370396391,-0.8770012761997465,1290
4057239176853931008,0.0930185459932447,-0.838955956278699,1865
4057237626356445184,0.0343944597654294,-0.8926720156718497,1875
4057240688679285376,0.2217601129577306,-0.8922257912365336,615
4057238313551539584,0.0711110804458885,-0.8715596485132898,1040
4057240963557393536,0.1835244998101445,-0.8548288115102083,1220
4057237626356419328,0.0298743906630184,-0.8933787470355429,1330
4057238386600266240,0.0812153523815127,-0.8485814970444805,1140
4057241405924976256,0.1990299342339306,-0.8519493439664926,1565
4057240375136384256,0.2015352066877956,-0.92122523040786,1910
4057233949864250368,0.0525160044904322,-0.9734081761289236,1395
4057233404417275904,0.0020212735091713,-0.9667518812337734,1425
4057240138946702720,0.1700698150537619,-0.885366314357027,1360
4057233954173117184,0.050468599370296,-0.9801490007097442,1150
4057240959252023808,0.1793980524726542,-0.8595432043357735,1630
4057237969963066624,0.051392092908071,-0.8527118671852532,1590
4057240890532459904,0.1535221998210185,-0.8448800505650624,1495
4057240581297524224,0.1923716649469957,-0.8756949917417118,1455
4057234946298880768,0.0821096506767899,-0.9457644885790952,1340
4057238416630872448,0.0849044488260035,-0.8581620017113882,1480
4057233713675699328,0.0354553319986923,-0.99219391696292,1735
4057238420960005376,0.0959140868359157,-0.8533864777441127,955
4057238627118435456,0.0335245588478068,-0.8268166988762681,1695
4057237935594385536,0.0635578527525315,-0.8629178898163667,1760
4057240654342774912,0.2066043103254429,-0.9004039610522556,1690
4057238622789153024,0.0404188496140128,-0.8256103835395482,1385
4057236806052231808,0.1347425351165406,-0.9444065422560792,1515
4057238725868402688,0.0554429169844406,-0.8408282147683837,1620
4057240551263561088,0.1923058934197566,-0.8948432131971882,1450
4057241165410525440,0.1601267067553125,-0.8141046137443455,1915
4057237454579264512,0.2168988270946757,-0.9454595687507228,805
4057241513313166592,0.2313033835854068,-0.8729101886566045,1775
4057243295708224256,0.2398395265938749,-0.9567963508727214,1765
4057240001507967616,0.1426629197908797,-0.8774274833916605,1675
4057238420960002176,0.0892370173284436,-0.8549749370075186,1360
4057240134618189568,0.1719657277454808,-0.8886958555036314,1815
4057240134618189440,0.1759812281328176,-0.8897894588459097,1080
4057233748035444096,0.0431644473893663,-0.988388118353748,1965
4057237901243593216,0.0437494877224851,-0.8601459883513843,1715
4057240306416877568,0.1795781213236217,-0.8962354538083915,1905
4057240516903828224,0.1912178255398344,-0.8850088720313498,170
4057239176874252800,0.0941006964414868,-0.846792135224178,1750
4057238249140855296,0.1025493240675535,-0.881742601188494,1555
4057233434467823616,359.9815257456567,-0.9505265984330542,1895
4057233198279615616,359.99222090230995,-0.9803741905427644,1505
4057237424503822080,0.1966296840240633,-0.9394258805746136,1390
4057237145340783744,0.1956752871087282,-0.9609012210313096,1830
4057240100258373760,0.1526744590353921,-0.8802173706737996,1680
4057238279191953024,0.1098371825545292,-0.8888815541132395,1955
4057238141752860416,0.0836840869626961,-0.8838021239213865,1550
4057238485350471552,0.1160018676868041,-0.8725861281214916,1345
4057233473136783616,359.9979518435791,-0.9567952080786244,1655
4057233404438058368,0.0010990765476212,-0.9728853160894952,190
4057240138946707072,0.1778380309652551,-0.8807990030763019,970
4057236939162095488,0.1533292729895598,-0.9731894438251634,1930
4057234297791069952,0.0031279250884685,-0.9228922403743702,1165
4057236393714693376,0.1018612728193698,-0.9554288891712815,1955
4057239550502560768,0.1151434881312651,-0.8143617767798287,1625
4057233743705769216,0.0540575007736684,-0.9898560331292324,1565
4057240890532436224,0.147231071693035,-0.8428330022513266,1525
4057239825380296320,0.1474153445518615,-0.914236208972118,1925
4057240173306666496,0.1555989743481906,-0.8720240976416368,2000
4057239000746455040,0.0583332877052493,-0.8073072743711603,305
4057234396540794240,0.0167929046128908,-0.9323322869938724,1695
4057238764557390336,0.0692290477206908,-0.8396727321425853,810
4057240551263564288,0.1997519388251143,-0.8919753746440507,1570
4057238897667244672,0.0509938064863937,-0.799582365982524,1410
4057237935594394112,0.0575399635448832,-0.8596448278783926,1870
4057239073795072768,0.0613022094871808,-0.7922247206638318,1535
4057235019345833216,0.0636164637683181,-0.9176948464723896,1785
4057238347912987904,0.0929164029648445,-0.8658709543719965,1955
4057239928459688832,0.1713423487208192,-0.9024684740907852,1890
4057240753093771776,0.2329334286557206,-0.8865699713163544,1215
4057243879840782080,0.2810984748079583,-0.94571870245152,1485
4057238141752793984,0.0741109089110166,-0.8865757073718342,1250
4057240173306664192,0.1610782803179432,-0.8773810994211289,1935
4057238524039222784,0.1089504252565744,-0.8541811680572351,1695
4057241165410525056,0.1612941224775387,-0.8096641287726885,1830
4057233851114662912,0.0606597930407291,-0.9921571163891808,750
4057243295709825792,0.2331399530145991,-0.954009956668978,1895
4057237321448131584,0.1891844149709191,-0.9287762891231732,1655
4057240035847334016,0.1320872783751893,-0.8709145810908053,1745
4057234194711852160,359.9938174962967,-0.9377218539421968,1610
4057238730197652608,0.0469270661762968,-0.8286458126924297,1115
4057240375136472704,0.2073790339259723,-0.9263690172474844,1130
4057237287088393472,0.1783997857121894,-0.9257664605615844,1065
4057234641368041472,0.0334598571885326,-0.9248667243218736,1760
4057235221175032576,0.0862520411608821,-0.9068842983326092,1090
4057240070227454080,0.142750574945471,-0.8644495443424574,1160
4057233919813387264,0.0361023133497231,-0.9717084705055848,1200
4057240684376773376,0.222239412254872,-0.8905475700084565,620
4057235770930846336,0.1272330765946637,-0.9745262167626396,1340
4057236801723173120,0.1387775880802254,-0.9444060218494136,810
4057235740900481024,0.1356000225323104,-0.9901456114119592,1505
4057236629924492160,0.1514113286490157,-0.9599141246297948,1580
4057243261364279680,0.2207337065680128,-0.9594010293841938,1305
4057238588432416384,0.0305120440089181,-0.8285483872981907,1840
4057234916245914752,0.0868837068928271,-0.9572443432291968,1330
4057237458887083264,0.2117505016507057,-0.9362972702116682,1600
4057233404438061824,359.9981813031747,-0.968024649466318,1840
4057233851114660736,0.06096318509692,-0.9948321580937348,1805
4057239142514519168,0.0817058104284159,-0.8377461967133922,1870
4057233090870241408,359.9777249641953,-0.9937439339570572,1650
4057243330067971456,0.2309931576255004,-0.9367546093974722,1580
4057237321448130432,0.1936379619323111,-0.9308645976185688,1580
4057239825380298496,0.1466972121444855,-0.9183952269953208,1185
4057234675748445440,0.0245094590827748,-0.9042775013403656,1325
4057233541877022336,0.0294852896336827,-0.9724588437739272,1635
4057237458887082496,0.2154428805152836,-0.9402475176984486,1490
4057233125230006272,359.9833801314032,-0.9982401703887052,1885
4057239378703881984,0.1315481932618504,-0.8362141381230039,1610
4057237287088391040,0.1693341799228103,-0.9266751717044897,1030
4057240924892202112,0.1599326813176613,-0.8559779291966075,1635
4057234156042234880,0.0884400261157761,-0.9731967702746142,1255
4057241818256335232,0.2326322535077877,-0.8199283964613813,1475
4057234263403208832,359.9995933349717,-0.9263430049050286,1550
4057239142494177280,0.0861105141259215,-0.8395743977109588,1205
4057240070207113856,0.15110072247673,-0.8673081916488108,1885
4057234946296980608,0.083478902269171,-0.9453200695767996,1355
4057240894861204096,0.1569400933046915,-0.8364900222788731,1490
4057240894861203584,0.1509844557203455,-0.8338536941082054,1390
4057240276385635456,0.1946112278470481,-0.923295430568944,1925
4057235015016315520,0.0512383645138214,-0.9246871055004556,1140
4057240963557378432,0.1751555245176362,-0.8544932893331458,1985
4057235015016394880,0.0622169035882884,-0.9209071545507708,1620
4057233919834141696,0.0416973426120477,-0.9808941614186096,1675
4057240791781965184,0.138384542272051,-0.8572168193180214,1725
4057233404417254400,359.9938047394671,-0.9694956487128792,1595
4057233507517281152,0.0068040004759595,-0.9661819450407412,1735
4057238382274052480,0.0749727202015737,-0.8519069948340109,1175
4057235053705562368,0.062932832751571,-0.9267096275965976,1880
4057234469561645056,359.999045465227,-0.9110435747154944,1675
4057234877577361792,0.0737314106129621,-0.9590611050999932,1850
4057239275634464512,0.1055139906438384,-0.8477261004575946,1655
4057240276385633152,0.1909543768659347,-0.9263596079363354,1120
4057238176112535040,0.0851342836095016,-0.9034820887892818,1250
4057237179680594944,0.2056761865051826,-0.9631789582510774,1985
4057234327821279104,0.0213482594042626,-0.947834385411744,1285
4057241478953401088,0.2250361625539171,-0.8746880297518234,1655
4057241788191294592,0.2407291563085109,-0.8478589582645275,1715
4057241066639671808,0.1508259898195716,-0.8280534213516099,1255
4057239176853920512,0.1006848301897588,-0.8447419208951399,1060
4057239279953474816,0.1099283885566598,-0.8479366754129012,1370
4057236767363444224,0.1245737850753903,-0.9178266028673244,1170
4057239069466026496,0.0636259817401584,-0.7876753309801757,1970
4057243506201910144,0.2682617868173664,-0.9468585411043108,1490
4057239898428737920,0.1481959693243369,-0.8969396218299368,885
4057238661449774080,0.0309734311804677,-0.8230835780048528,1365
4057240546935147904,0.1968107296560437,-0.8913543906385839,1580
4057239653581968896,0.1391870980341635,-0.8008651774055808,1800
4057237252705108736,0.1907051853870758,-0.9421430360719278,1610
4057240546935148416,0.1931936814737497,-0.885211046864376,1625
4057241062331282816,0.1510259089398325,-0.8182998448352553,1345
4057237802464242304,0.0267250799845349,-0.8527022830124109,1405
4057234499617581312,0.0088141480639119,-0.9202374806038454,1500
4057240443855929344,0.2073632839359553,-0.9097588743343272,1375
4057236462434193664,0.1032218244016184,-0.948810079266415,1290
4057233159589842048,359.98587561364684,-0.9756566499763124,1010
4057239314292872960,0.1209227090258182,-0.8535005401908405,1645
4057234911937219200,0.0855989134709845,-0.9543423495963584,1890
4057240894840933376,0.1508550247363226,-0.840683856253574,965
4057234911937219456,0.0863162542827909,-0.9507363985815964,1960
4057238352240509056,0.0853894283722847,-0.8730316222531364,1140
4057235186815274624,0.0969321863805764,-0.9329870122465016,1730
4057239000746435968,0.0560659751924273,-0.8083948937582881,1800
4057239172545235456,0.099576968501781,-0.8472170041542562,1680
4057239898428736768,0.1450170057387276,-0.8970728538276366,1645
4057240516880548352,0.1847878989353928,-0.8887810111907529,1345
4057238004313919872,0.0623632688375077,-0.8459003478830748,965
4057236733003673856,0.1208495678693243,-0.9205093996534072,1935
4057239279933138944,0.1060073665536362,-0.8462741192778268,1780
4057240688679240832,0.2290909713694899,-0.9006255857760119,1855
4057240924892225920,0.1679476788716258,-0.8595664587219951,1960
4057238386600253952,0.0721489304877079,-0.8598141049167815,1925
4057238554069954560,0.1142651343291902,-0.8675157083844489,810
4057233266999089024,0.0161918781000527,-0.9950079690878496,650
4057243467506972672,0.261119838029712,-0.9502284478977504,1325
4057241474648263296,0.2165405112809629,-0.8668846184873263,1700
4057238833256541184,0.0696713147547795,-0.8305080731252005,1805
4057238008643133312,0.0661490101224575,-0.8552392038341745,1615
4057239619222171520,0.1303860420031113,-0.7991858464416315,1890
4057235225504278272,0.0832802036689465,-0.911778072953167,1490
4057237871204179456,0.0382021581093421,-0.843516746453989,1680
4057234808857860992,0.054220295944909,-0.938132096827788,1530
4057241268489804160,0.1801959367046137,-0.8196226161204474,1915
4057240443858555648,0.2084709682374513,-0.910466421986384,1445
4057237969951150720,0.0493911513262307,-0.8489327609685298,1880
4057237557634292736,0.0119649148759132,-0.8639821294480272,1500
4057238455319729024,0.0958293792979585,-0.8717864435539315,1405
4057239795349524736,0.1388318818335763,-0.8907823467533512,1125
4057237458863550080,0.2059120675469984,-0.944119437791698,905
4057238210472458112,0.1111588333369112,-0.9089733970742984,1000
4057237488917393920,0.0076535485078218,-0.8815627193093069,1965
4057240379464856960,0.2082584403048935,-0.9173481787121092,1255
4057239722301032960,0.1344316072665826,-0.9082825711758824,1580
4057239932764854016,0.1604914798398194,-0.90479526346406,1470
4057240684374200704,0.2197042052508017,-0.8991380537768573,1615
4057237007881701504,0.1673140593622159,-0.964140521619407,1310
4057239932788258304,0.1633013298640494,-0.9052724148540844,1405
4057234533979811072,0.0081002008234909,-0.9004185057254542,1480
4057237046570208256,0.1723098581288378,-0.956681243974821,1690
4057238760228210176,0.0690896834390872,-0.84365007753373,1650
4057237184009162112,0.20432832169315,-0.9636188425291417,1705
4057237390144043136,0.2126356220516215,-0.9519596397859909,1830
4057237424503809280,0.2008736395024299,-0.9431160102816928,1565
4057239932764859520,0.1615286434165957,-0.9041445099242278,1635
4057240001507961728,0.1424712217947233,-0.8836378693874282,1450
4057239486091715968,0.0872484483781824,-0.7973700028070959,1430
4057240173286303232,0.152488239707994,-0.8744679949747571,1725
4057238146061580928,0.0812581229140025,-0.8869879990100743,1410
4057237832515051136,0.0283641581813287,-0.8390051152256806,1155
4057237184009161344,0.2040365985050398,-0.9657934652502173,1260
4057243059525267584,0.2259118203003759,-0.963454456097075,1680
4057240585623311872,0.1874344120895346,-0.8713469222218503,1815
4057236634234810624,0.1429002180167823,-0.9581625139727016,1125
4057236702973025024,0.1320050804317584,-0.9343407544226892,1160
4057236939158996224,0.1621525481644747,-0.9694572750314998,1695
4057239172541989632,0.0918626047708284,-0.8370673997400804,1010
4057240993611751552,0.1636841927316148,-0.8407378385133619,1500
4057239172545223296,0.0968540262834457,-0.849977630547378,1115
4057240035847385728,0.1379685935720059,-0.8590108051080039,1305
4057237007901858560,0.1664224521128347,-0.9568141595392358,1920
4057234877577430016,0.081621322903438,-0.953960294777254,1435
4057237527586163712,0.0145462159182668,-0.8901793599043885,1970
4057239486091721984,0.0958158973164615,-0.7991752039815075,1990
4057239894117156864,0.149236790917753,-0.9015181298326806,1560
4057234332130317312,0.0146024904690575,-0.9400629050142918,1435
4057233473129211136,359.99592600927843,-0.9548012944034951,1440
4057237046570205952,0.1770614158567052,-0.9632168516252002,1165
4057241719471924864,0.2183292049699188,-0.8284915508034989,1630
4057241818264127232,0.2323263629452959,-0.8220221801490979,1815
4057236458125602432,0.1084969033894023,-0.9455184737237762,1395
4057237390167596672,0.2140331558940248,-0.9577823473888386,1905
4057238627118430336,0.0357710368393319,-0.8341147499387324,555
4057241131050712192,0.1470860089273581,-0.8098520044229154,340
4057241341514425472,0.193397793266191,-0.8691944394406022,1000
4057238524039216768,0.0976064273695968,-0.8591015844613026,1590
4057239726609536640,0.1371034444753924,-0.9129548013138934,975
4057239760969303936,0.1181953328624341,-0.8977050770074579,1200
4057238519710199680,0.1079551118405306,-0.8651671530914024,775
4057234710108196352,0.0432718091767758,-0.9011114926573396,1020
4057238146061606272,0.0773274190769366,-0.8790526408023857,1800
4057238524039214464,0.097803567948307,-0.8612756612136164,1165
4057237287088385280,0.170938135674828,-0.9362674879744064,1725
4057237076601247488,0.1873424591573409,-0.972339275976143,1790
4057236423765868288,0.1227975955611808,-0.9664644553879452,1275
4057239894099910400,0.1590045803302999,-0.898939144960381,1005
4057237287088385536,0.1719284333324147,-0.936150889273968,1180
4057238111722321536,0.0603881624759402,-0.8808734447336356,800
4057238249161280256,0.0907632631339797,-0.8893386193080793,1655
4057240512578014464,0.1838611323397791,-0.8872669415518181,1280
4057238111722321408,0.0620977037477652,-0.8816037880165845,1405
4057237390167600896,0.2125426349696932,-0.9461057255910024,1135
4057236462434216320,0.1075067615785842,-0.9445480492624908,1580
4057241650775232384,0.2209222458697878,-0.8366685457073862,970
4057237802484681088,0.0331026139454075,-0.8650255970989458,1565
4057239692270292096,0.1194768029985805,-0.9007988146679262,1665
4057237218368906240,0.1643259464289914,-0.9411237674634684,255
4057237218368906368,0.1707804823583087,-0.942094926989502,1955
4057238249161280896,0.0942221589245362,-0.8897359300187391,1680
4057238249161280512,0.0887579989531817,-0.8878124745099619,1645
4057240035847361280,0.1384292556896242,-0.8654563816044245,1910
4057240031538861696,0.1383793454598566,-0.861565644522702,1815
4057234465260233728,359.99728234537594,-0.908965449505831,1880
4057239417372220800,0.0938216983104035,-0.8066187015935364,1905
4057237218368905856,0.1719848858422155,-0.9448149299109244,1840
4057236698643920768,0.1304923876546168,-0.9387272492427924,1965
4057240890532504320,0.1611937454717077,-0.8431946551995461,1240
4057241852599445760,0.2532774932136924,-0.8251483493555589,1205
4057237488917401856,0.0113527852265611,-0.8841532363074447,1310
4057241612087228032,0.1996817679075733,-0.8351472952536156,1345
4057234435209574912,0.0321217138677459,-0.9343298186648142,1200
4057238111722330880,0.0707658147001245,-0.8768184404893953,1405
4057237351496674816,0.1890462763965859,-0.94942377852029,930
4057236943467276032,0.1660481528301108,-0.9731635879545149,1705
4057234774498107136,0.0629721282839564,-0.9525439322502371,1020
4057243368762943616,0.2371745884401581,-0.9477851147081052,1800
4057237596326242176,0.0214418342673835,-0.8675322742981121,1805
4057234774498107264,0.0588988922553553,-0.947374660175258,1720
4057241715166531456,0.2136962198996978,-0.8255948472931338,1310
4057238764537048448,0.0635931603124952,-0.8318495623746921,1750
4057240684374230656,0.2208374583542824,-0.896022440609198,1360
4057234499620050304,0.0073045484815407,-0.9062576604409248,1275
4057236909131266816,0.1599931685101225,-0.9285208593292388,1770
4057233984223974144,0.0455250392198948,-0.9703935875767395,1875
4057241788214187008,0.2462894618491687,-0.8419942626108,1870
4057239172545230080,0.0974523485724142,-0.8460716399631458,1480
4057238111722331520,0.072252949096314,-0.8766892270972734,1560
4057240065901361152,0.1421512152335899,-0.8607354909754954,1825
4057233949864235520,0.0504123085557988,-0.9745337635990116,1790
4057239726630022912,0.1262191242940457,-0.9104927865745708,910
4057239967127816704,0.1255817998874218,-0.8789159306229839,1375
4057240959261702784,0.1822614417936621,-0.865013820424457,1860
4057234018583712384,0.0476892096680269,-0.970956718658062,1350
4057240100258312960,0.153109576877706,-0.8903651386613235,1780
4057239829709250048,0.1427425471093102,-0.9065351749525218,1045
4057243506201899904,0.2750243240559089,-0.956106461901694,870
4057234087303337856,0.0786896641236083,-0.978729445060359,1905
4057233365748260096,359.9810759500684,-0.9710472628068216,1805
4057238279194861568,0.1129348118316545,-0.8940483572998246,970
4057233193949568128,359.991360524842,-0.9864382757296496,1355
4057237905563898112,0.0361816243434828,-0.8638147291879572,325
4057237214040177536,0.1688171071150356,-0.9497056424352452,1325
4057234018587033344,0.0527198519864935,-0.963446023780436,1970
4057236634253344256,0.1493977027824811,-0.957399919935867,1515
4057233984223980800,0.0436475295244623,-0.96416887223314,1955
4057233537547224448,0.0216686179499589,-0.9681129577117206,1970
4057236973539585920,0.1691873884030443,-0.9784165631200404,1350
4057240650014494720,0.2204144184174589,-0.8903575575748461,645
4057238283521020928,0.106130591844733,-0.8931661564870089,1160
4057238554069972480,0.1128984467424143,-0.8606276855102925,1710
4057243506201901184,0.2685506053632115,-0.9530757824479492,1770
4057239760969315200,0.125888144615815,-0.8983030293208994,1815
4057239760989775872,0.1287438045203082,-0.8984529485113643,1490
4057240581294877568,0.1830456883689641,-0.8741338484547491,1195
4057241753854451712,0.2310308653799363,-0.8334177453453263,1820
4057233949864240640,0.0563750404070532,-0.9865875354407908,1870
4057238111701814400,0.0661985926691868,-0.8874108615640158,915
4057235186818284800,0.0884406528242231,-0.9359968283529284,1030
4057238347911385472,0.0848586923001918,-0.8644631957392079,590
4057243059525241472,0.2176543343486078,-0.973817067266642,1150
4057237866874831360,0.0369859384517699,-0.8436009998508754,1040
4057238317880766208,0.0728086723527224,-0.8723170663552294,1280
4057241582055741184,0.2334108899064045,-0.8596289766048649,1945
4057239760989777152,0.1295731846318877,-0.89688121327248,1915
4057240100258433664,0.1629217074997805,-0.885101508129473,1520
4057237939923643776,0.0535638028897185,-0.8645561266733905,1390
4057243265683703168,0.2254905318067341,-0.960598742540692,1500
4057238077362569600,0.0754415876396937,-0.9009215329879796,1655
4057234671418875008,0.02596198387407,-0.8993877199426682,1645
4057239211234084224,0.0821470897568296,-0.8190643884518756,1845
4057241307177854464,0.1918648577455488,-0.8205523167768588,1590
4057237317119511808,0.1810487476988163,-0.9362074505301408,1695
4057235088044736128,0.0629817140043994,-0.9116698318886284,1270
4057239756660759168,0.1190582752021885,-0.8868381864384889,1280
4057239516142879232,0.1145952100273771,-0.7979096753787883,1280
4057236943490988032,0.1641036982861457,-0.9656526410316252,1595
4057239516142879488,0.1125109973754184,-0.7996187532724199,615
4057236492485367552,0.1149098171350075,-0.9468514803487268,1915
4057243433147237120,0.2692730389601792,-0.960943857614809,990
4057241405928722048,0.193823188946667,-0.8514027635803609,1385
4057240959251998208,0.1734412226866757,-0.8578184770910576,590
4057237802484688256,0.0275736499738463,-0.8560030576731975,1765
4057243265683705216,0.221269011573648,-0.9582038241856164,1420
4057240585600167680,0.1974190633374075,-0.8722873237818258,1780
4057236664284059520,0.1061669229573664,-0.93343240335943,1690
4057233331388673280,0.0169943974096265,-0.989964680112571,1335
4057237974262988416,0.0423556208990003,-0.8444158692360367,1660
4057235259864023168,0.0987659627261045,-0.9112533919285764,1835
4057236565533859456,0.1487074033783545,-0.974444059884822,1865
4057236496793975040,0.1211152135165671,-0.9444463378118728,1520
4057241650775510784,0.2112128428484029,-0.8380235175044292,1865
4057234671418900224,0.0297406105460705,-0.8984724203334991,1525
4057236565533860480,0.1421121057985187,-0.969833330770672,1250
4057243265683711104,0.222084926689914,-0.95414095927,995
4057236221936474496,0.1732059890236511,-0.9842282735989788,1035
4057237523277149440,0.0164413313648415,-0.8865393583200353,1990
4057235053684953984,0.0668977711156787,-0.9237629233833952,1100
4057233988532923520,0.0499071712681234,-0.9585440310134888,1665
4057241685134979584,0.2079561171639346,-0.8196177655631773,1200
4057237179680529152,0.1985356516197298,-0.9710564182097262,1295
4057241719494718080,0.21385326349067,-0.819727507093126,1975
4057241783879907456,0.2442265813095752,-0.8493169755441704,1855
4057241612087212800,0.1954533344101827,-0.8363629865326758,1920
4057239000746513792,0.0664555817491564,-0.8021856265891953,1500
4057243055190017920,0.2262883985886581,-0.9712297380716264,815
4057237905563909376,0.0475518942086774,-0.8580809340503299,1590
4057237248400004480,0.1832242773904938,-0.9474469715847332,1655
4057241822573934080,0.2324531452699054,-0.8231961869405562,245
4057234190382165888,359.9877135527812,-0.934641658143735,1395
4057238244832125696,0.0940102452436818,-0.8858479910388187,1390
4057241547673017472,0.2263711105027518,-0.8577651834417257,1720
4057237905563906432,0.0489157188711673,-0.8612817293339575,1055
4057239073774816512,0.0650450594203713,-0.7997376277946884,2000
4057236187576733696,0.1542299361118116,-0.9847922071312252,935
4057241032299923712,0.182426055941696,-0.8516015710593594,1820
4057233468827638912,359.996787864463,-0.958167115383419,1965
4057234396540869120,0.0267478008586596,-0.9293093453504886,1200
4057238485350444672,0.1118902714903792,-0.8757892668567853,955
4057241410257046272,0.1996765737276194,-0.8555083750172319,1120
4057239554811150720,0.1186306879496764,-0.8233786215141375,1745
4057237115289676928,0.1971714185699586,-0.9795135166494237,1835
4057239795349518080,0.1316979107538038,-0.8957959964486969,560
4057237458863620736,0.212642935535753,-0.9314569044818314,1815
4057239795349517952,0.1417986594897165,-0.9001432914939659,1435
4057241513336261888,0.2321280754400373,-0.8630979680358606,1740
4057238661477857024,0.0305830463806234,-0.8210610030715172,1995
4057237420198842624,0.1997693825940709,-0.9307295708147956,1190
4057237905563907328,0.0439202526776075,-0.8584968672944205,1880
4057237115289677312,0.1981860238247802,-0.9790257915362248,650
4057241234130055936,0.1828091949579635,-0.8244230596135639,1680
4057235259864026880,0.1098581676942053,-0.9115555725997844,1330
4057239554811151360,0.111115351631318,-0.8200149498868434,1940
4057243300043701504,0.2331552000342611,-0.959852797969132,1655
4057238180441786880,0.0873907231172245,-0.90376542327912,1935
4057239383032703616,0.1246812985206849,-0.8368740857547433,1860
4057237390144002944,0.2083948727731776,-0.9588093779145658,1735
4057237080929937536,0.1800940631562798,-0.9777461361300798,620
4057240409513368832,0.2180188762087955,-0.923089570933217,1985
4057243093885270912,0.2419070807999554,-0.9659262419558032,1365
4057241341537566848,0.1881475856983589,-0.855626247184677,1330
4057235569101596672,0.090602314990494,-0.988546529381141,1140
4057239859740126848,0.1625122434723061,-0.9136134986931808,1855
4057240070207083264,0.1418696362937937,-0.8714527111180881,1950
4057234366490048128,0.0349986635910449,-0.951257217932824,1455
4057233537547196032,0.0216446631264576,-0.9746986575454178,1255
4057233331388673152,0.0193176898494168,-0.9939671654187732,1890
4057235083735902080,0.0588967685633147,-0.908655010878216,1120
4057237665045709056,0.0498485702354831,-0.8900561411427005,1805
4057240753093751552,0.2302783155105993,-0.8902338706700406,1365
4057235083735850240,0.0552269816539379,-0.915180901729744,1330
4057236943490982656,0.15783074524282,-0.9739874281676434,1825
4057234430900671488,0.0367429209078126,-0.9274565736250048,930
4057237046570204416,0.1693043615920156,-0.963720255738842,1845
4057241822573933440,0.2371237406458342,-0.824869262112738,1250
4057238519710183552,0.0995746715445961,-0.858577361005658,1780
