source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,bp_g,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,teff_val,a_g_val
604972982893323648,132.81701957124864,0.09297531769490944,12.07191351644258,0.059309261642119505,2.1511249981194625,0.11431211294338876,17.332138,2.3387737,1.2264996,,,NOT_AVAILABLE,215.40095546407727,32.00267190685692,,
604923912896249472,132.8530217620637,0.5734712249135984,11.936256427097918,0.3208057662356858,2.3820265388209396,0.6709751847393378,19.695929,2.6531715,1.2888355,,,NOT_AVAILABLE,215.56365182410954,31.978135448406515,,
605051078284408576,133.52166131839823,25.32654552280144,12.322812747822427,25.641438526911923,,,21.318827,,,,,NOT_AVAILABLE,215.46939841927934,32.733399830482874,,
604945701261415552,133.20287734711317,5.848637513963537,12.040622373442584,3.6496384074620876,,,20.99949,1.1020737,0.21537018,,,NOT_AVAILABLE,215.62022532746667,32.33270029330363,,
605024793083898496,132.99728940651545,0.11061358228343293,12.490290317463355,0.06676933520593142,0.6701302937576537,0.14352813383103574,17.653532,1.6274929,0.7579117,,,NOT_AVAILABLE,215.03735438336687,32.33634560141056,,
604945147213152512,133.1618021864103,1.0504180608962288,12.008432485432886,0.5788530211294908,-2.1727028292176294,1.4841753111444287,20.619204,0.92598724,0.15064812,,,NOT_AVAILABLE,215.63502664139594,32.28276399508771,,
604921305846834816,132.86686099050632,0.05305533976354677,11.888766318325205,0.03324488648294656,0.9049999293613131,0.06751344887036731,16.319016,1.3554754,0.60367584,,,NOT_AVAILABLE,215.62118573765107,31.970603476408826,5052.0,0.7805
604975383780541952,132.6370600809909,0.09613279355069851,12.085196859913005,0.0663030519126177,1.2928293435158293,0.11548025129510853,17.319973,1.7432804,0.8070049,,,NOT_AVAILABLE,215.30045370259901,31.848179809561255,,
604950923941223680,133.09627715470623,0.2688383080552455,12.144167953730271,0.182319803499386,0.48303176167516626,0.3833323457936671,19.051798,0.8622036,0.29960632,,,NOT_AVAILABLE,215.45749699847792,32.281028304657326,,
604979476883977600,132.38556631431976,0.029947960535061328,11.984693504709574,0.018508507132035674,1.1904377570370743,0.03340813760678168,14.791037,1.1021566,0.4783678,,,NOT_AVAILABLE,215.2874963529091,31.5827015139308,4971.0,0.668
604895875344961792,132.80291299211567,0.15832498237259385,11.598949474445968,0.11721830620260985,2.673063038615655,0.19148605581106934,18.155563,2.6652927,1.461668,,,NOT_AVAILABLE,215.90015395860988,31.792278224835506,,
604993663160150784,132.59428129021742,0.47890291729519197,12.240492531883296,0.34409807244067164,0.6069216407947599,0.5827892836890173,19.773323,2.0804157,0.97286415,,,NOT_AVAILABLE,215.11367210248685,31.87462387585139,,
605040701641624448,133.69802955125763,0.0834556842926151,12.252772557894433,0.041831952996709415,0.44258245790331635,0.10282590842683734,16.707401,0.9775524,0.40693665,,,NOT_AVAILABLE,215.630254876209,32.86114761594306,5332.0,0.299
605004864434668544,133.12720793423932,15.64877665764603,12.266801319853219,2.9427714409134573,,,20.962729,1.3824539,0.23551178,,,NOT_AVAILABLE,215.34033486971896,32.359449007360126,,
605021941230448128,132.8703610519765,0.7719852002254118,12.3596071656086,0.5210961954045805,-0.6143216508391107,1.1675027397648008,20.443134,1.605175,0.53305435,,,NOT_AVAILABLE,215.11753487729595,32.169477276105994,,
604967760213166336,132.5881136442096,0.04144959616063481,11.976909639912249,0.031467067219231606,1.2423403059379197,0.050830592876493844,15.258778,1.1215725,0.48338032,,,NOT_AVAILABLE,215.3928413126154,31.759562749244008,4955.6733,0.2747
604916426764198144,132.87653272264762,0.19056484989079908,11.751646582754953,0.11416106191858709,0.7301182362596648,0.23480229307206862,18.36411,1.8118515,0.8150463,,,NOT_AVAILABLE,215.77261610318075,31.921814676333724,,
604964427318545408,132.6134996593716,0.2556991609550131,11.933042728701176,0.18340328687069257,0.3820574837444231,0.31077738486140893,18.966158,1.1305676,0.47896194,,,NOT_AVAILABLE,215.45191578843142,31.763837715270075,,
604934804928152960,133.37971633415074,2.8958005417655777,11.916774529893473,2.681212627872273,,,21.033289,,,,,NOT_AVAILABLE,215.83900419831792,32.43820086332527,,
604914945000917376,132.74603858433525,0.0493942213844199,11.816688455043252,0.03464130144868458,1.0510191755732532,0.06381307626562373,16.074507,,,,,NOT_AVAILABLE,215.64006328349856,31.833051408957886,,
605005654708651264,133.00549182281424,0.6140526873355876,12.273675928071054,0.3766994045643219,1.1494204287090062,0.8659582206028417,20.15988,2.0879383,0.89972687,,,NOT_AVAILABLE,215.27459328801896,32.254066314334054,,
605025892595528704,132.96516972291428,0.20825348682052852,12.531223657656671,0.1226572179758698,1.902466990997624,0.25809661626348407,18.716139,2.3090286,1.1664295,,,NOT_AVAILABLE,214.97791955860853,32.32465610800746,,
605034001494729856,133.6557121496461,4.187312738714724,12.191705709082717,2.6612708036768176,,,21.129255,,,,,NOT_AVAILABLE,215.67590951352082,32.798155977827385,,
605002566628002944,132.9576354664158,0.08928869990262416,12.248657165166367,0.05690387077756865,0.20494439704093434,0.11626126657909015,17.105553,0.73867416,0.27018738,,,NOT_AVAILABLE,215.27858658210175,32.2011374185247,,
604999233733380480,132.9886656002176,0.5122434480618945,12.205698148286642,0.3140246200883915,0.493267300121516,0.6939099691877132,19.825188,2.6400871,1.3216305,,,NOT_AVAILABLE,215.33965170269488,32.21090592122444,,
604919931456652416,132.93668210327507,3.669686710168759,11.901013538942971,1.5261393978767985,,,21.156239,,,,,NOT_AVAILABLE,215.64173116292352,32.03779217711821,,
604980159783954816,132.43162165222958,2.5164577597199944,11.977996079125603,1.772573627437284,,,20.835142,1.6146946,0.31598282,,,NOT_AVAILABLE,215.31668790545902,31.620864122210605,,
604946835132357120,133.1422134073067,0.021396080479819637,12.074767566575542,0.015343261172652205,1.0335134454823833,0.030742771005033007,13.122708,0.7570963,0.29892445,,,NOT_AVAILABLE,215.55425279119626,32.292993032291214,5650.81,
604899762291059328,133.04401786224778,0.06071269340925999,11.641752999758145,0.038474091461499126,0.5519070805594428,0.0727707684754478,16.546688,0.8597107,0.3459797,,,NOT_AVAILABLE,215.97134368669927,32.02455624392653,5664.0,0.0125
604938721938124416,133.3612343743363,0.02822066172392304,12.004981284563634,0.020471863356232405,1.1821974020012693,0.03160509778240125,13.682954,0.81522274,0.32662296,,,NOT_AVAILABLE,215.73508256293354,32.458611752143895,5771.0,0.325
605024174608619776,132.96349771008462,1.8324716330185526,12.448555170278903,1.0810079852241448,0.9606424667251197,1.9556259755546346,20.769953,0.7888851,0.0026054382,,,NOT_AVAILABLE,215.06622295392208,32.28906770295821,,
605025892595528832,132.95321508536517,0.16081323104546216,12.533146098247482,0.08879197419888152,0.36443490969203274,0.18671355342255758,18.120264,1.2720776,0.5698185,,,NOT_AVAILABLE,214.97015587609147,32.31481564933625,,
605010121480490240,132.97397936532263,4.9917320946655135,12.336490112613001,3.3268022154638226,,,21.13772,,,,,NOT_AVAILABLE,215.19190997936488,32.25206165455048,,
604967519694000896,132.56839433450548,0.7469331625994176,11.936135131820377,0.5536238902464935,1.9510270962215273,0.9971332878602982,20.290052,0.8426857,0.26418114,,,NOT_AVAILABLE,215.42695722323236,31.725023336888977,,
604891447234441344,132.88208514210663,0.5331171132443729,11.51038396606752,0.4399186142820755,1.9250543955222417,0.6220144233864542,19.785725,2.2261677,0.96559906,,,NOT_AVAILABLE,216.03310734252332,31.825367621443274,,
604965080153597824,132.50452859884567,0.06974627881083051,11.851734233878778,0.0493255745286385,3.237974763350306,0.08424254418022474,16.79684,2.4871655,1.3385105,,,NOT_AVAILABLE,215.48640671795204,31.632993111500575,3521.0,0.711
605048913619095808,133.44841311388072,0.2481528231219595,12.260832630598257,0.17415390945576795,0.8813155698255895,0.33558111120057155,18.937248,1.2542019,0.51999855,,,NOT_AVAILABLE,215.501147793479,32.64257223958217,,
604947655473920000,133.0357721934461,0.6104080717531489,12.021261239777639,0.4639794471347663,-0.2729404004343104,0.8057184918890099,19.828905,0.9638672,0.27184677,,,NOT_AVAILABLE,215.56048555493254,32.17606895278552,,
604940371205630336,133.4076644512381,0.18283379062417832,12.052014164980584,0.10506258152614925,1.4171398949474507,0.21535444079107677,18.331041,2.0889683,1.023901,,,NOT_AVAILABLE,215.70685503440944,32.51949948213085,,
604896115863131776,132.76384245324627,0.1807270450282201,11.603730406799688,0.1329553846019096,1.275741816374574,0.22271190859717113,18.401773,2.1334133,1.0698681,,,NOT_AVAILABLE,215.87612480645282,31.759562075235895,,
604997958129229440,132.9641313463302,1.1372502160974112,12.156535074409392,0.6982247295300373,-0.48347856518645327,1.5100677238900322,20.72497,1.6185169,0.2520733,,,NOT_AVAILABLE,215.38072720575522,32.16867131633945,,
604908833261132928,132.66619802375888,0.2802839089477811,11.657049058609084,0.21691047242299868,1.2043691121287352,0.33253373637447964,19.139532,2.280838,1.0794582,,,NOT_AVAILABLE,215.7720023708558,31.69516855816679,,
604984630844732544,132.3352744203064,0.04188005374558603,12.06775491864291,0.025967530864891033,1.1180699980031346,0.05136981965655204,15.85935,1.188838,0.5213833,,,NOT_AVAILABLE,215.1748127273156,31.5725568979337,4959.793,0.2142
604963460953103488,132.57309837514342,11.217744398708826,11.847606202270837,10.159530974124037,,,21.277512,,,,,NOT_AVAILABLE,215.52376899752804,31.692232371592656,,
605037304323085568,133.61524925068335,0.06657994877862643,12.220522914741682,0.035837258188259544,0.44801219041231244,0.08332208042332874,16.453848,0.8975153,0.3633976,,,NOT_AVAILABLE,215.6251816409408,32.77416139420313,5555.08,0.258
605025892595528960,132.95781833656926,0.3659732296190674,12.535665710147153,0.20999893131864336,0.1417962573494394,0.4421825624111328,19.540577,0.8745537,0.30439758,,,NOT_AVAILABLE,214.969630536736,32.319948213196746,,
